	app_id	name	category	rating	reviews	app_size_kb	installs	type	price	content_rating	last_updated	min_android_ver
5424	5424	Clash Soundboard For CR & COC	FAMILY	4.3	13	26000	1000	Free	0.0	Everyone	2018	4
5425	5425	Quiz for Clash Royale™	FAMILY	4.0	3788	32000	1000000	Free	0.0	Everyone	2018	4
5426	5426	CR Blue Icon Pack	PERSONALIZATION	4.5	323	38000	10000	Free	0.0	Everyone	2014	2
5427	5427	Chest Calculator for CR	FAMILY	3.9	14754	21000	1000000	Free	0.0	Everyone 10+	2018	4
5428	5428	Ultimate Calculator for CR	PRODUCTIVITY	3.7	7389	41000	1000000	Free	0.0	Everyone	2017	4
5429	5429	DCUO|CR Calculator Pro	TOOLS	4.6	82	1700	1000	Paid	0.99	Everyone	2017	3
5430	5430	Stats CR Clan for Clash Royale	FAMILY	3.8	16	9900	1000	Free	0.0	Everyone	2018	4
5431	5431	Ultimate Clash Royale Tracker	FAMILY	4.7	92010	5900	1000000	Free	0.0	Everyone	2018	4
5432	5432	Deck Simulator for CR	TOOLS	3.4	202	12000	10000	Free	0.0	Everyone	2017	4
5433	5433	Stats Royale for Clash Royale	BOOKS_AND_REFERENCE	4.5	68226	16000	1000000	Free	0.0	Everyone	2018	4
5434	5434	Counter Deck Calculator for CR	TOOLS	4.1	3446	19000	1000000	Free	0.0	Everyone	2017	4
5435	5435	CR Calculator	TOOLS	4.3	297	2800	10000	Free	0.0	Everyone	2018	4
5436	5436	Servidor Privado de CR y CoC - Light Royale	FAMILY	4.6	3106	3600	10000	Free	0.0	Everyone	2018	4
5437	5437	Helper for Clash Royale (All-in-1)	FAMILY	4.3	6078	37000	1000000	Free	0.0	Everyone	2017	4
5438	5438	CR Fans: Mazos, Clanes y Grupos	FAMILY	4.3	219	4300	10000	Free	0.0	Everyone	2017	2
5439	5439	DCUO|CR Calculator Lite	TOOLS	4.0	182	1700	10000	Free	0.0	Everyone	2017	3
5440	5440	CR Best Decks	FAMILY	3.5	34	30000	1000	Free	0.0	Everyone	2017	4
5441	5441	CR Family	FAMILY	2.3	10	5200	1000	Free	0.0	Everyone	2017	4
5442	5442	JavaScript Editor CR	TOOLS	3.9	114	18000	10000	Free	0.0	Everyone	2018	4
5443	5443	Jetting for Honda CR dirt bike	SPORTS	4.1	7	3400	1000	Paid	3.49	Everyone	2016	3
5444	5444	CR-Red	PERSONALIZATION	4.5	561	41000	10000	Free	0.0	Everyone	2014	2
5445	5445	Deck Shop for Clash Royale	FAMILY	4.6	2167	13000	1000000	Free	0.0	Everyone	2018	4
5446	5446	Royale Tournaments	FAMILY	4.4	2420	6700	10000	Free	0.0	Teen	2018	4
5447	5447	Deck Builder & Analyzer for CR	FAMILY	3.1	52	9800	10000	Free	0.0	Everyone	2017	4
5448	5448	Chest Tracker for Clash Royale	TOOLS	4.3	77717	14000	10000000	Free	0.0	Everyone	2016	4
5449	5449	Jeppesen CR Flight Computer	MAPS_AND_NAVIGATION	3.3	3	26000	1000	Paid	9.99	Everyone	2016	4
5450	5450	Cr Aviation Academy	FAMILY	5.0	7	22000	1000	Free	0.0	Everyone	2017	4
5451	5451	CR-V Service Manual	AUTO_AND_VEHICLES	4.2	12	88000	1000	Free	0.0	Everyone	2018	4
5452	5452	Java Editor CR	TOOLS	3.8	434	18000	10000	Free	0.0	Everyone	2018	4
5453	5453	XML Editor CR	TOOLS	3.3	47	18000	10000	Free	0.0	Everyone	2018	4
5454	5454	CR Tracker for Chests	TOOLS	5.0	6	4500	1000	Free	0.0	Everyone	2018	4
5455	5455	CR Magazine	BUSINESS	1.0	1	7800	1000	Free	0.0	Everyone	2014	2
5456	5456	Ultimate Chest Tracker	PRODUCTIVITY	4.5	40328	23000	1000000	Free	0.0	Everyone	2016	2
5457	5457	CamScanner (License)	PRODUCTIVITY	4.4	26358	50	1000000	Paid	1.99	Everyone	2014	2
5458	5458	Assault Line CS Online Fps Go	GAME	4.1	52163	70000	1000000	Free	0.0	Mature 17+	2016	2
5459	5459	Standoff 2	GAME	4.5	299046	47000	10000000	Free	0.0	Mature 17+	2018	4
5460	5460	Counter Online FPS Game	GAME	4.2	41089	42000	10000000	Free	0.0	Teen	2018	4
5461	5461	CS Customizer	COMMUNICATION	3.7	25	3700	1000	Free	0.0	Everyone	2017	3
5462	5462	Combat Strike CS 🔫 Counter Terrorist Attack FPS💣	GAME	4.1	1019	39000	1000000	Free	0.0	Teen	2018	4
5463	5463	CS-Touch	FAMILY	3.9	337	22000	10000	Free	0.0	Everyone	2018	5
5464	5464	Ultimate Quiz for CS:GO - Skins | Cases | Players	GAME	4.5	2526	22000	1000000	Free	0.0	Everyone	2018	4
5465	5465	Аim Training for CS	GAME	3.6	2328	12000	1000000	Free	0.0	Everyone	2014	2
5466	5466	Sniper Traning for CS GO	GAME	3.2	655	14000	10000	Free	0.0	Teen	2016	4
5467	5467	NetClient CS	BUSINESS	3.5	125	4300	10000	Free	0.0	Everyone	2018	3
5468	5468	Asiimov Skin - CS GO Icon Pack	PERSONALIZATION	4.6	26	8500	1000	Paid	2.49	Everyone	2017	4
5469	5469	CS Interview Questions (TechQ)	FAMILY	4.8	33	6700	10000	Free	0.0	Everyone	2017	4
5470	5470	Your rank CS:GO	GAME	4.1	4946	7500	1000000	Free	0.0	Teen	2017	4
5471	5471	Guide for CS:GO	FAMILY	4.4	16459	88000	1000000	Free	0.0	Everyone	2017	2
5472	5472	CS Interview FAQs	FAMILY	4.3	99	1100	10000	Free	0.0	Everyone	2013	2
5473	5473	Mobile CS	BUSINESS	4.0	13	5700	1000	Free	0.0	Everyone	2017	4
5474	5474	Mobile CS:GO	GAME	3.1	1015	643	1000000	Free	0.0	Everyone	2015	2
5475	5475	Counter Terrorist Gun Strike CS: Special Forces	GAME	4.2	211	44000	10000	Free	0.0	Teen	2017	2
5476	5476	C.S. Lewis Daily Quotes	LIFESTYLE	4.1	75	11000	10000	Free	0.0	Everyone	2018	4
5477	5477	Shooter Sniper CS - FPS Games	GAME	3.5	14823	40000	1000000	Free	0.0	Teen	2017	2
5478	5478	CS16Client	GAME	4.3	8668	9100	1000000	Free	0.0	Teen	2017	1
5479	5479	CS Browser | #1 & BEST BROWSER	COMMUNICATION	3.8	52	2100	1000	Free	0.0	Everyone	2015	3
5480	5480	Counter Attack - Multiplayer FPS	GAME	4.3	112565	32000	1000000	Free	0.0	Teen	2018	4
5481	5481	DU CS Lectures - Learn to Code for Free	FAMILY	4.8	16	7800	1000	Free	0.0	Everyone	2018	4
5482	5482	What's Your CS:GO rank?	GAME	2.3	278	2400	10000	Free	0.0	Teen	2017	2
5483	5483	CS Browser Beta	COMMUNICATION	4.3	125	53000	10000	Free	0.0	Everyone	2017	4
5484	5484	Helper for CS:GO	TOOLS	4.4	208	6000	10000	Free	0.0	Everyone	2016	4
5485	5485	My Nexus for CS:S & CS:GO	FAMILY	3.6	783	25000	10000	Free	0.0	Teen	2016	4
5486	5486	CS & IT Interview Questions	FAMILY	5.0	43	3300	1000	Free	0.0	Everyone	2018	4
5487	5487	Map Callouts for CS:GO	GAME	4.3	211	3600	10000	Free	0.0	Everyone	2018	4
5488	5488	GATE CS Engineering 2019 Exam Prep App	FAMILY	4.2	162	6200	10000	Free	0.0	Everyone	2018	4
5489	5489	Case Simulator Hero for CS:GO	FAMILY	4.3	14604	68000	1000000	Free	0.0	Teen	2018	4
5490	5490	CA CS Network	FAMILY	4.7	160	19000	10000	Free	0.0	Everyone	2018	4
5491	5491	Smokes for CS:GO	FAMILY	3.9	3253	3600	1000000	Free	0.0	Everyone	2015	2
5492	5492	Grenade Practice for CS:GO	FAMILY	4.4	431	17000	10000	Free	0.0	Everyone	2016	4
5493	5493	Quiz CS:GO players	GAME	4.4	460	31000	10000	Free	0.0	Everyone	2018	4
5494	5494	Puzzle for CS:GO	GAME	4.3	247	18000	10000	Free	0.0	Everyone	2016	4
5495	5495	Bomb and Nade Timer for CS:GO	PRODUCTIVITY	2.6	85	6000	10000	Free	0.0	Everyone	2016	4
5496	5496	Smokes Guide for CS:GO	FAMILY	4.3	445	29000	10000	Free	0.0	Everyone	2017	4
5497	5497	RadRevision: Anatomy on CT	MEDICAL	3.8	568	42000	10000	Free	0.0	Everyone	2014	4
5498	5498	Radiology CT Anatomy	MEDICAL	4.2	345	14000	10000	Free	0.0	Everyone	2018	4
5499	5499	CT Scan Viewer 3D	MEDICAL	4.2	6	29000	1000	Free	0.0	Everyone	2018	2
5500	5500	Learn CT Scan Of Head	BOOKS_AND_REFERENCE	4.1	10	5700	10000	Free	0.0	Everyone	2018	4
5501	5501	CT Abdomen Pelvis	MEDICAL	4.0	36	36000	10000	Free	0.0	Everyone	2018	4
5502	5502	CT Neck	MEDICAL	4.4	7	8900	1000	Free	0.0	Everyone	2018	4
5503	5503	CT Scan Generations	FAMILY	4.7	6	5100	1000	Free	0.0	Everyone	2018	4
5504	5504	CT Prepares	NEWS_AND_MAGAZINES	2.6	13	4300	1000	Free	0.0	Everyone	2016	4
5505	5505	CT Abdomen	FAMILY	4.3	7	62000	1000	Free	0.0	Everyone	2017	4
5506	5506	CT Brain Interpretation	FAMILY	5.0	3	29000	1000	Free	0.0	Everyone	2018	4
5507	5507	CT-Guide & Positioning	FAMILY	3.7	6	7800	1000	Free	0.0	Everyone	2018	4
5508	5508	CT Sessions	MEDICAL	4.3	62	20000	10000	Free	0.0	Everyone	2014	2
5509	5509	CT - DTC Lookup	TOOLS	4.1	41	986	10000	Free	0.0	Everyone	2013	3
5510	5510	POCKET ATLAS OF CT HEAD	MEDICAL	4.3	22	18000	10000	Free	0.0	Everyone	2018	4
5511	5511	Interactive CT & MRI Anat.Lite	MEDICAL	3.8	534	14000	1000000	Free	0.0	Everyone	2012	2
5512	5512	CT POSITIONING	MEDICAL	4.5	18	9300	10000	Free	0.0	Everyone	2018	4
5513	5513	CT Cervical Spine	MEDICAL	5.0	5	17000	1000	Free	0.0	Everyone	2018	4
5514	5514	CT MyChiroTown Mobile	MEDICAL	3.9	40	4000	10000	Free	0.0	Everyone	2015	2
5515	5515	CT Lottery	FAMILY	3.8	271	8300	10000	Free	0.0	Teen	2017	4
5516	5516	Permit Test Connecticut CT DMV	FAMILY	4.6	186	9600	10000	Free	0.0	Everyone	2017	4
5517	5517	I AM C.T.	HEALTH_AND_FITNESS	4.6	28	20000	1000	Free	0.0	Mature 17+	2017	4
5518	5518	Solar CT PV System Power	PRODUCTIVITY	4.7	315	14000	10000	Free	0.0	Everyone	2018	4
5519	5519	CARDIAC CT TECHNIQUE	MEDICAL	5.0	6	17000	1000	Free	0.0	Everyone	2018	4
5520	5520	HEAD TRAUMA CT EVALUATION	MEDICAL	4.5	18	13000	10000	Free	0.0	Everyone	2018	4
5521	5521	CT Scan Cross Sectional Anatomy	MEDICAL	4.3	10	46000	1000	Free	0.0	Everyone	2018	4
5522	5522	Remote CT - Smart Remote	TOOLS	3.5	3988	11000	1000000	Free	0.0	Everyone	2015	4
5523	5523	CT-REMOTE	GAME	3.3	19	1600	1000	Paid	4.49	Everyone	2015	2
5524	5524	CT-Stream Player	FAMILY	3.9	84	11000	10000	Free	0.0	Everyone	2016	3
5525	5525	Results for CT Lottery	FAMILY	4.5	86	8600	10000	Free	0.0	Teen	2017	4
5526	5526	Interactive CT and MRI Anatomy	MEDICAL	3.4	35	24000	1000	Paid	15.46	Everyone	2015	2
5527	5527	Dine In CT - Food Delivery	SHOPPING	5.0	4	1600	1000	Free	0.0	Everyone	2016	4
5528	5528	CT Checkout	FINANCE	5.0	1	8400	1000	Free	0.0	Everyone	2017	4
5529	5529	Radiological Anatomy For FRCR1	MEDICAL	4.8	12	44000	1000	Paid	6.99	Everyone	2014	4
5530	5530	Radiology CT Viewer	MEDICAL	3.6	35	88000	10000	Free	0.0	Everyone	2018	4
5531	5531	CU: UPI Payments, Chat & Call	FINANCE	4.3	693	32000	1000000	Free	0.0	Teen	2018	4
5532	5532	CU of Colorado Mobile Banking	FINANCE	4.0	347	25000	10000	Free	0.0	Everyone	2018	4
5533	5533	Tech CU Mobile Banking	FINANCE	4.5	853	27000	10000	Free	0.0	Everyone	2018	4
5534	5534	My CU - Caucasus University	PRODUCTIVITY	4.6	48	7300	1000	Free	0.0	Everyone	2017	4
5535	5535	Service CU Mobile Banking	FINANCE	4.7	6208	14000	1000000	Free	0.0	Everyone	2018	5
5536	5536	Redwood CU v3.1.0	FINANCE	3.8	480	15000	10000	Free	0.0	Everyone	2018	4
5537	5537	BayPort CU Mobile Banking	FINANCE	4.7	2374	16000	10000	Free	0.0	Everyone	2018	5
5538	5538	CU SoCal Mobile Banking	FINANCE	4.0	253	25000	10000	Free	0.0	Everyone	2018	4
5539	5539	Tropical Financial CU	FINANCE	4.6	1231	14000	10000	Free	0.0	Everyone	2018	5
5540	5540	Travis CU	FINANCE	2.0	207	2900	10000	Free	0.0	Everyone	2018	4
5541	5541	Commonwealth CU Go Mobile	FINANCE	4.3	231	18000	10000	Free	0.0	Everyone	2017	4
5542	5542	Public Service CU Mobile	FINANCE	2.0	314	35000	10000	Free	0.0	Everyone	2017	4
5543	5543	Freedom CU	FINANCE	3.6	117	25000	10000	Free	0.0	Everyone	2018	4
5544	5544	Meritrust CU Mobile Banking	FINANCE	4.7	3661	14000	10000	Free	0.0	Everyone	2018	5
5545	5545	Nusenda CU– Mobile Banking	FINANCE	3.5	805	6500	10000	Free	0.0	Everyone	2018	5
5546	5546	Lake Michigan CU Mobile	FINANCE	4.0	732	5500	10000	Free	0.0	Everyone	2018	4
5547	5547	Maps CU	FINANCE	3.5	256	28000	10000	Free	0.0	Everyone	2017	4
5548	5548	Family Savings CU Mobile	FINANCE	4.3	323	17000	10000	Free	0.0	Everyone	2017	4
5549	5549	FORUM Credit Union CU Online	FINANCE	4.1	196	7300	10000	Free	0.0	Everyone	2018	4
5550	5550	Educators CU Mobile Banking	FINANCE	4.6	1992	24000	10000	Free	0.0	Everyone	2018	5
5551	5551	Space Coast CU Mobile	FINANCE	3.8	922	2100	1000000	Free	0.0	Everyone	2017	2
5552	5552	First Tech Federal CU	FINANCE	4.3	4290	24000	10000	Free	0.0	Everyone	2018	5
5553	5553	Southland CU	FINANCE	3.8	109	2800	10000	Free	0.0	Everyone	2017	2
5554	5554	Tech CU Card Manager	FINANCE	1.0	2	7200	1000	Free	0.0	Everyone	2017	4
5555	5555	Numerica CU	FINANCE	3.8	472	8600	10000	Free	0.0	Everyone	2018	4
5556	5556	Red River CU	FINANCE	3.3	343	2300	10000	Free	0.0	Everyone	2017	2
5557	5557	Firefighters First CU	FINANCE	4.8	495	12000	10000	Free	0.0	Everyone	2018	5
5558	5558	Navigator PRO - GPS Navigation with Offline Maps	TRAVEL_AND_LOCAL	3.6	892	70000	10000	Paid	2.49	Everyone	2018	4
5559	5559	My Vodafone (GR)	COMMUNICATION	3.8	12667	34000	1000000	Free	0.0	Everyone	2018	4
5560	5560	HTC Transfer Tool	TOOLS	4.3	40907	2600	10000000	Free	0.0	Everyone	2017	2
5561	5561	Planet of Cubes Survival Craft	FAMILY	3.9	475944	35000	10000000	Free	0.0	Everyone	2018	4
5562	5562	Moto Rider	GAME	4.2	115176	24000	10000000	Free	0.0	Teen	2018	4
5563	5563	Shadow Fight 2	GAME	4.6	10981850	88000	1000000000	Free	0.0	Everyone 10+	2018	3
5564	5564	Crazy Wheels	GAME	4.0	121082	7000	10000000	Free	0.0	Teen	2018	2
5565	5565	Curriculum vitae App CV Builder Free Resume Maker	BUSINESS	4.5	4571	3900	1000000	Free	0.0	Everyone	2018	4
5566	5566	CV Engineer - Free Resume Maker & CV Templates	BUSINESS	4.6	213	3800	10000	Free	0.0	Everyone	2018	5
5567	5567	CV Examples 2018	FAMILY	4.5	625	26000	1000000	Free	0.0	Everyone	2018	4
5568	5568	Curriculum Vitae	BUSINESS	3.7	3757	5000	1000000	Free	0.0	Everyone	2016	2
5569	5569	Free resume builder CV maker templates PDF formats	BUSINESS	4.4	9555	4700	1000000	Free	0.0	Everyone	2018	4
5570	5570	Resume Builder - Free CV Maker & Premium Templates	BUSINESS	4.6	770	5600	1000000	Free	0.0	Everyone	2018	4
5571	5571	Easy Cv maker 2018	BOOKS_AND_REFERENCE	3.9	88	5300	10000	Free	0.0	Everyone	2018	4
5572	5572	Resume PDF Maker / CV Builder	BUSINESS	4.4	2147	2200	1000000	Free	0.0	Everyone	2017	4
5573	5573	Resume & CV Creator by Desygner	PRODUCTIVITY	4.5	48	26000	10000	Free	0.0	Everyone	2018	5
5574	5574	CV S ( CV Editor - Resume )	BUSINESS	4.5	3972	5600	1000000	Free	0.0	Teen	2018	4
5575	5575	CV Formats 2018	FAMILY	4.3	374	26000	1000000	Free	0.0	Everyone	2017	4
5576	5576	CV Maker Pro	BUSINESS	3.7	113	8600	10000	Free	0.0	Everyone	2018	4
5577	5577	Free CV Creator	TOOLS	3.9	37	21000	10000	Free	0.0	Everyone	2018	4
5578	5578	Job CV Maker-Portfolio Maker , Resume Maker	FAMILY	3.9	139	4800	10000	Free	0.0	Everyone	2018	4
5579	5579	Resume Builder and CV maker app	PRODUCTIVITY	4.3	2303	15000	1000000	Free	0.0	Everyone	2018	4
5580	5580	HOW TO WRITE A CV	BUSINESS	4.1	489	20000	1000000	Free	0.0	Everyone	2018	4
5581	5581	CV EXAMPLES	BUSINESS	4.1	423	20000	1000000	Free	0.0	Everyone	2018	4
5582	5582	Cv maker / Job cv maker	FAMILY	4.4	14	5500	1000	Free	0.0	Everyone	2018	4
5583	5583	Resume Builder Free, CV Maker & Resume Templates	BUSINESS	4.4	20921	5700	1000000	Free	0.0	Everyone	2018	4
5584	5584	Free Professional Resume Builder, CV, Cover Letter	BUSINESS	4.2	831	11000	10000	Free	0.0	Everyone	2018	4
5585	5585	Resume Free	PRODUCTIVITY	4.5	27820	4700	1000000	Free	0.0	Everyone	2018	2
5586	5586	How to Write CV	BOOKS_AND_REFERENCE	4.6	244	4100	1000000	Free	0.0	Everyone	2016	4
5587	5587	Super Resume Builder Pro, CV	BUSINESS	4.4	244	6900	1000	Paid	4.99	Everyone	2017	2
5588	5588	Free Resume Builder – CV Maker	BUSINESS	4.4	25	12000	10000	Free	0.0	Everyone	2018	4
5589	5589	CV Builder	BUSINESS	3.8	203	5900	10000	Free	0.0	Everyone	2016	2
5590	5590	Curriculum Vitae - Resume CV	PRODUCTIVITY	2.6	80	2200	10000	Free	0.0	Everyone	2017	4
5591	5591	Resume Maker:Free CV Maker,Templates Builder	BUSINESS	4.2	715	7100	1000000	Free	0.0	Everyone	2018	4
5592	5592	Resume Builder / CV Maker & Templates	BUSINESS	4.4	25	7900	10000	Free	0.0	Everyone	2018	4
5593	5593	CV maker for Job Applications and Resume Maker	TOOLS	4.2	75	25000	10000	Free	0.0	Everyone	2018	4
5594	5594	CV Templates 2018	FAMILY	4.0	13	26000	10000	Free	0.0	Everyone	2017	4
5595	5595	Job CV Maker & Portfolio Maker	FAMILY	4.2	593	4900	1000000	Free	0.0	Everyone	2018	3
5596	5596	CV Maker for Job Applications:Photo Resume Builder	TOOLS	4.0	114	25000	10000	Free	0.0	Everyone	2018	4
5597	5597	CV Creator	FAMILY	4.4	31	8300	10000	Free	0.0	Everyone	2018	4
5598	5598	Resume ( CV Editor )	BUSINESS	4.5	416	6000	10000	Free	0.0	Everyone	2018	4
5599	5599	CV Maker	PERSONALIZATION	3.2	114	3000	10000	Free	0.0	Everyone	2016	4
5600	5600	Resume Maker - Creator	BUSINESS	4.3	740	19000	10000	Free	0.0	Everyone	2018	4
5601	5601	CV Builder for Smart Resumes	BUSINESS	3.4	22	4100	1000	Free	0.0	Everyone	2017	4
5602	5602	CV-RECORD Pro	COMMUNICATION	2.3	42	6000	1000	Paid	0.99	Everyone	2017	4
5603	5603	CV-Library Job Search	BUSINESS	4.4	6997	4600	1000000	Free	0.0	Everyone	2018	4
5604	5604	CV Samples 2018	BUSINESS	4.3	34	26000	10000	Free	0.0	Everyone	2017	4
5605	5605	Easy Resume Builder, Resume help, Curriculum vitae	TOOLS	4.3	996	10000	10000	Free	0.0	Everyone	2017	4
5606	5606	Resume / CV	BUSINESS	3.6	125	5000	10000	Free	0.0	Everyone	2015	2
5607	5607	VisualCV Resume Builder	BUSINESS	4.6	2555	16000	1000000	Free	0.0	Everyone	2017	4
5608	5608	Resume Maker / CV creator & Templates	TOOLS	4.2	54	22000	10000	Free	0.0	Everyone	2018	4
5609	5609	Resume Builder - Curriculum Vitae & Resume Maker	BUSINESS	4.0	12	8100	10000	Free	0.0	Everyone	2018	4
5610	5610	The CW	FAMILY	4.4	288209	21000	10000000	Free	0.0	Teen	2018	4
5611	5611	CW Seed	FAMILY	4.5	16391	13000	1000000	Free	0.0	Teen	2018	4
5612	5612	The CW TV app	FAMILY	3.2	24	4800	10000	Free	0.0	Everyone	2018	3
5613	5613	CW TV	NEWS_AND_MAGAZINES	1.7	367	6100	10000	Free	0.0	Everyone	2018	4
5614	5614	The CW TN app 2018	FAMILY	2.2	54	4300	10000	Free	0.0	Everyone	2018	3
5615	5615	Archie Comics	COMICS	3.8	5084	6200	1000000	Free	0.0	Everyone	2018	4
5616	5616	2 Amateur ham radio CW Morse code practice keys TX	COMMUNICATION	4.8	6	3500	1000	Paid	1.49	Everyone	2018	1
5617	5617	Cartoon Wars: Blade	GAME	4.4	165656	38000	10000000	Free	0.0	Teen	2018	2
5618	5618	FANDOM: Arrow and The Flash	FAMILY	4.5	3935	9500	1000000	Free	0.0	Mature 17+	2018	4
5619	5619	IZ2UUF Morse Koch CW	COMMUNICATION	4.6	649	837	10000	Free	0.0	Everyone	2013	2
5620	5620	Morse Decoder for Ham Radio	COMMUNICATION	3.7	166	2000	10000	Paid	4.99	Everyone	2017	2
5621	5621	C W Browser	COMMUNICATION	4.4	14	17000	1000	Free	0.0	Everyone	2017	4
5622	5622	Canon CameraWindow	PHOTOGRAPHY	3.5	12204	6800	1000000	Free	0.0	Everyone	2017	2
5623	5623	Saiyan Of CW	FAMILY	3.8	5	1100	1000	Free	0.0	Everyone	2018	4
5624	5624	CW Studio ®	COMMUNICATION	3.8	9	780	1000	Paid	0.99	Everyone	2015	2
5625	5625	20WPM Amateur ham radio Koch CW Morse code trainer	COMMUNICATION	4.3	12	3700	1000	Paid	1.49	Everyone	2018	2
5626	5626	Morse Trainer for Ham Radio	COMMUNICATION	4.6	265	2600	10000	Paid	2.99	Everyone	2018	2
5627	5627	The Church at CW	LIFESTYLE	4.5	2	7800	1000	Free	0.0	Teen	2018	4
5628	5628	Morse Machine for Ham Radio	COMMUNICATION	4.8	341	9600	10000	Paid	0.99	Everyone	2015	2
5629	5629	Morse Player	FAMILY	5.0	12	2400	1000	Paid	1.99	Everyone	2017	3
5630	5630	My CW	TOOLS	3.0	1	55000	1000	Free	0.0	Everyone	2016	4
5631	5631	30WPM Amateur ham radio Koch CW Morse code trainer	FAMILY	5.0	1	3700	1000	Paid	1.49	Everyone	2018	2
5632	5632	DC All Access	FAMILY	4.4	12639	96000	1000000	Free	0.0	Teen	2017	4
5633	5633	Koch Morse Trainer Pro	COMMUNICATION	4.6	94	1100	1000	Paid	2.49	Everyone	2015	2
5634	5634	Morse Code Reader	COMMUNICATION	3.9	1436	20	1000000	Free	0.0	Everyone	2013	1
5635	5635	CW Nuclear	BOOKS_AND_REFERENCE	3.3	15	12000	1000	Free	0.0	Everyone	2017	4
5636	5636	CW Deposit	BUSINESS	3.0	4	498	1000	Free	0.0	Everyone	2014	2
5637	5637	Hallmark Channel Everywhere	FAMILY	4.2	6784	13000	1000000	Free	0.0	Everyone	2017	4
5638	5638	Morse Player Free	FAMILY	4.2	268	4200	10000	Free	0.0	Everyone	2017	3
5639	5639	News 8 San Diego	NEWS_AND_MAGAZINES	4.2	1137	11000	10000	Free	0.0	Everyone	2018	4
5640	5640	Learn Morse Code - G0HYN Learn Morse	COMMUNICATION	4.0	27	600	10000	Free	0.0	Everyone	2018	2
5641	5641	SYFY	FAMILY	3.2	3069	18000	1000000	Free	0.0	Teen	2018	4
5642	5642	Morse Notifier Free	TOOLS	4.6	79	3000	1000	Free	0.0	Everyone	2017	4
5643	5643	AMC	FAMILY	3.2	20843	14000	1000000	Free	0.0	Teen	2018	4
5644	5644	Cartoon Wars 3	FAMILY	4.1	137674	72000	10000000	Free	0.0	Teen	2018	2
5645	5645	Oracle CX Cloud Mobile	BUSINESS	4.4	48	54000	10000	Free	0.0	Everyone	2018	4
5646	5646	CX-10WiFi	FAMILY	4.0	1419	12000	1000000	Free	0.0	Everyone	2017	4
5647	5647	CX-OF	FAMILY	4.2	18	37000	1000	Free	0.0	Everyone	2018	4
5648	5648	cx-32wifi	FAMILY	4.1	62	6500	10000	Free	0.0	Everyone	2015	2
5649	5649	CX-17WIFI	FAMILY	4.3	49	6600	10000	Free	0.0	Everyone	2018	4
5650	5650	Cathay Pacific	TRAVEL_AND_LOCAL	3.3	4069	50000	1000000	Free	0.0	Everyone	2018	4
5651	5651	Cx File Explorer	TOOLS	4.7	175	4300	10000	Free	0.0	Everyone	2018	5
5652	5652	cx-33wifi	FAMILY	4.4	63	7600	10000	Free	0.0	Everyone	2015	2
5653	5653	CX-WiFi720P	FAMILY	3.1	47	5500	10000	Free	0.0	Everyone	2015	2
5654	5654	CX-60	FAMILY	3.1	19	94000	1000	Free	0.0	Everyone	2017	2
5655	5655	ACTIVEON CX & CX GOLD	VIDEO_PLAYERS	3.3	439	35000	10000	Free	0.0	Everyone	2016	4
5656	5656	CX North America	BUSINESS	3.9	10	55000	1000	Free	0.0	Everyone	2018	4
5657	5657	CX-10DS	FAMILY	3.4	12	11000	1000	Free	0.0	Everyone	2017	4
5658	5658	CX-37	FAMILY	3.9	13	12000	1000	Free	0.0	Everyone	2016	3
5659	5659	Avaya CX	BUSINESS	4.4	21	21000	1000	Free	0.0	Everyone	2018	5
5660	5660	TI-Nspire CX Calculator Manual	FAMILY	3.9	11	27000	1000	Paid	4.99	Everyone	2018	4
5661	5661	CX_WiFiUFO	SPORTS	3.7	818	5300	1000000	Free	0.0	Everyone	2016	4
5662	5662	CX watcher	FAMILY	4.5	4	30000	1000	Free	0.0	Everyone	2018	4
5663	5663	Theme For Techno Camon CX	PERSONALIZATION	4.7	42	10000	10000	Free	0.0	Everyone	2017	4
5664	5664	Theme for Tecno Camon CX / C8	LIFESTYLE	4.6	147	9800	10000	Free	0.0	Everyone	2017	4
5665	5665	Oración CX	LIFESTYLE	5.0	103	3800	10000	Free	0.0	Everyone	2017	4
5666	5666	CX-40	FAMILY	3.0	2	33000	1000	Free	0.0	Everyone	2017	4
5667	5667	Ring	COMMUNICATION	3.9	517	35000	10000	Free	0.0	Everyone	2018	4
5668	5668	cx advance call blocker	PERSONALIZATION	5.0	3	3400	1000	Free	0.0	Everyone	2018	4
5669	5669	CX Ram Booster	TOOLS	3.9	12	2500	1000	Free	0.0	Everyone	2017	2
5670	5670	CXmodel-ufo	FAMILY	3.8	19	12000	1000	Free	0.0	Everyone	2017	2
5671	5671	Secret Codes For Android	TOOLS	3.6	6060	592	1000000	Free	0.0	Everyone	2016	2
5672	5672	Absolute RC Heli Simulator	SPORTS	3.9	654	50000	10000	Paid	4.99	Everyone	2017	4
5673	5673	WiFi FPV	FAMILY	3.8	316	19000	1000000	Free	0.0	Everyone	2017	2
5674	5674	go41cx	FAMILY	4.8	171	1000	1000	Paid	10.0	Everyone	2016	2
5675	5675	Freecell CY	GAME	4.0	387	1100	10000	Free	0.0	Everyone	2011	1
5676	5676	Cytus II	GAME	4.7	16851	81000	1000000	Paid	1.99	Everyone 10+	2018	4
5677	5677	Cy-Reader	FAMILY	4.8	17	15000	1000	Free	0.0	Everyone	2018	4
